preset,model,layout,transform,method,initial_mean,final_mean,sd_mean,initial_high,final_high,final_bad,final_middle,final_best16
zero,neural,quality,square,tailrl,0,0,0,0,0,1,0,0
zero,neural,quality,square,pkpo,0,0,0,0,0,1,0,0
zero,neural,quality,square,elite,0,0,0,0,0,1,0,0
zero,neural,quality,ranknormal,rloo,0,0,0,0,0,1,0,0
zero,neural,quality,ranknormal,grpo,0,0,0,0,0,1,0,0
zero,neural,quality,ranknormal,maxrl,0,0,0,0,0,1,0,0
zero,neural,quality,ranknormal,tailrl,0,0,0,0,0,1,0,0
zero,neural,quality,ranknormal,pkpo,0,0,0,0,0,1,0,0
zero,neural,quality,ranknormal,elite,0,0,0,0,0,1,0,0
zero,neural,quality,reciprocal,rloo,0,0,0,0,0,1,0,0
zero,neural,quality,reciprocal,grpo,0,0,0,0,0,1,0,0
zero,neural,quality,reciprocal,maxrl,0,0,0,0,0,1,0,0
zero,neural,quality,reciprocal,tailrl,0,0,0,0,0,1,0,0
zero,neural,quality,reciprocal,pkpo,0,0,0,0,0,1,0,0
zero,neural,quality,reciprocal,elite,0,0,0,0,0,1,0,0
zero,neural,binary,identity,rloo,0,0,0,0,0,1,0,0
zero,neural,binary,identity,grpo,0,0,0,0,0,1,0,0
zero,neural,binary,identity,maxrl,0,0,0,0,0,1,0,0
zero,neural,binary,identity,tailrl,0,0,0,0,0,1,0,0
zero,neural,binary,identity,pkpo,0,0,0,0,0,1,0,0
zero,neural,binary,identity,elite,0,0,0,0,0,1,0,0
zero,neural,binary,log,rloo,0,0,0,0,0,1,0,0
zero,neural,binary,log,grpo,0,0,0,0,0,1,0,0
zero,neural,binary,log,maxrl,0,0,0,0,0,1,0,0
zero,neural,binary,log,tailrl,0,0,0,0,0,1,0,0
zero,neural,binary,log,pkpo,0,0,0,0,0,1,0,0
zero,neural,binary,log,elite,0,0,0,0,0,1,0,0
zero,neural,binary,square,rloo,0,0,0,0,0,1,0,0
zero,neural,binary,square,grpo,0,0,0,0,0,1,0,0
zero,neural,binary,square,maxrl,0,0,0,0,0,1,0,0
zero,neural,binary,square,tailrl,0,0,0,0,0,1,0,0
zero,neural,binary,square,pkpo,0,0,0,0,0,1,0,0
zero,neural,binary,square,elite,0,0,0,0,0,1,0,0
zero,neural,binary,ranknormal,rloo,0,0,0,0,0,1,0,0
zero,neural,binary,ranknormal,grpo,0,0,0,0,0,1,0,0
zero,neural,binary,ranknormal,maxrl,0,0,0,0,0,1,0,0
zero,neural,binary,ranknormal,tailrl,0,0,0,0,0,1,0,0
zero,neural,binary,ranknormal,pkpo,0,0,0,0,0,1,0,0
zero,neural,binary,ranknormal,elite,0,0,0,0,0,1,0,0
zero,neural,binary,reciprocal,rloo,0,0,0,0,0,1,0,0
zero,neural,binary,reciprocal,grpo,0,0,0,0,0,1,0,0
zero,neural,binary,reciprocal,maxrl,0,0,0,0,0,1,0,0
zero,neural,binary,reciprocal,tailrl,0,0,0,0,0,1,0,0
zero,neural,binary,reciprocal,pkpo,0,0,0,0,0,1,0,0
zero,neural,binary,reciprocal,elite,0,0,0,0,0,1,0,0
zero,neural,code,identity,rloo,0,0,0,0,0,1,0,0
zero,neural,code,identity,grpo,0,0,0,0,0,1,0,0
zero,neural,code,identity,maxrl,0,0,0,0,0,1,0,0
zero,neural,code,identity,tailrl,0,0,0,0,0,1,0,0
zero,neural,code,identity,pkpo,0,0,0,0,0,1,0,0
zero,neural,code,identity,elite,0,0,0,0,0,1,0,0
zero,neural,code,log,rloo,0,0,0,0,0,1,0,0
zero,neural,code,log,grpo,0,0,0,0,0,1,0,0
zero,neural,code,log,maxrl,0,0,0,0,0,1,0,0
zero,neural,code,log,tailrl,0,0,0,0,0,1,0,0
zero,neural,code,log,pkpo,0,0,0,0,0,1,0,0
zero,neural,code,log,elite,0,0,0,0,0,1,0,0
zero,neural,code,square,rloo,0,0,0,0,0,1,0,0
zero,neural,code,square,grpo,0,0,0,0,0,1,0,0
zero,neural,code,square,maxrl,0,0,0,0,0,1,0,0
zero,neural,code,square,tailrl,0,0,0,0,0,1,0,0
zero,neural,code,square,pkpo,0,0,0,0,0,1,0,0
zero,neural,code,square,elite,0,0,0,0,0,1,0,0
zero,neural,code,ranknormal,rloo,0,0,0,0,0,1,0,0
zero,neural,code,ranknormal,grpo,0,0,0,0,0,1,0,0
zero,neural,code,ranknormal,maxrl,0,0,0,0,0,1,0,0
zero,neural,code,ranknormal,tailrl,0,0,0,0,0,1,0,0
zero,neural,code,ranknormal,pkpo,0,0,0,0,0,1,0,0
zero,neural,code,ranknormal,elite,0,0,0,0,0,1,0,0
zero,neural,code,reciprocal,rloo,0,0,0,0,0,1,0,0
zero,neural,code,reciprocal,grpo,0,0,0,0,0,1,0,0
zero,neural,code,reciprocal,maxrl,0,0,0,0,0,1,0,0
zero,neural,code,reciprocal,tailrl,0,0,0,0,0,1,0,0
zero,neural,code,reciprocal,pkpo,0,0,0,0,0,1,0,0
zero,neural,code,reciprocal,elite,0,0,0,0,0,1,0,0
missing,independent,quality,identity,rloo,0.3980152762270659,0.41867547641230374,0.00023385269722877688,0,0,0.1343730967862268,0.8656269032137732,0.620566224537778
missing,independent,quality,identity,grpo,0.3980152762270659,0.5452745379251064,0.012569018658878514,0,0,0.019029335601490182,0.9809706643985097,0.6116094097613581
missing,independent,quality,identity,maxrl,0.3980152762270659,0.39801527622706584,0,0,0,0.1672137513371688,0.8327862486628314,0.6138182393816294
missing,independent,quality,identity,tailrl,0.3980152762270659,0.4577850027617825,0.0008290356303137653,0,0,0.11769070927965543,0.8823092907203445,0.6533268272988231
missing,independent,quality,identity,pkpo,0.3980152762270659,0.41586403943694467,0.0003811847202222583,0,0,0.15922231198781053,0.8407776880121894,0.6297512718852835
missing,independent,quality,identity,elite,0.3980152762270659,0.5538444486840323,0.026931092643810477,0,0,0.01772535489438496,0.982274645105615,0.588046353164188
missing,independent,quality,log,rloo,0.3980152762270659,0.4157746469680865,0.00012528601851585015,0,0,0.1337092952347167,0.8662907047652832,0.6181113377961442
missing,independent,quality,log,grpo,0.3980152762270659,0.5357785336222319,0.0018416455986312353,0,0,0.016416431054285845,0.9835835689457141,0.6004034466433315
missing,independent,quality,log,maxrl,0.3980152762270659,0.39801527622706584,0,0,0,0.1672137513371688,0.8327862486628314,0.6138182393816294
missing,independent,quality,log,tailrl,0.3980152762270659,0.4422198077615715,0.0005249889715650413,0,0,0.12088886532755849,0.8791111346724415,0.6392279979189787
missing,independent,quality,log,pkpo,0.3980152762270659,0.41074969588295457,0.00019098661904433595,0,0,0.16073438011809207,0.8392656198819081,0.6244681532254691
missing,independent,quality,log,elite,0.3980152762270659,0.5538444486840323,0.026931092643810477,0,0,0.01772535489438496,0.982274645105615,0.588046353164188
missing,independent,quality,square,rloo,0.3980152762270659,0.41499692135855026,0.00026723047840508755,0,0,0.144797300002507,0.855202699997493,0.6215101759907042
missing,independent,quality,square,grpo,0.3980152762270659,0.5540134873498782,0.020092942570014444,0,0,0.02381251018123201,0.9761874898187678,0.6270460650565953
missing,independent,quality,square,maxrl,0.3980152762270659,0.39801527622706584,0,0,0,0.1672137513371688,0.8327862486628314,0.6138182393816294
missing,independent,quality,square,tailrl,0.3980152762270659,0.4589950498936201,0.0018237242199872954,0,0,0.1275861893266461,0.8724138106733538,0.6625465047921569
missing,independent,quality,square,pkpo,0.3980152762270659,0.41597630576583744,0.00037825272688743076,0,0,0.16066015450021684,0.8393398454997834,0.6316909971139419
missing,independent,quality,square,elite,0.3980152762270659,0.5538444486840323,0.026931092643810477,0,0,0.01772535489438496,0.982274645105615,0.588046353164188
missing,independent,quality,ranknormal,rloo,0.3980152762270659,0.5555909171930565,0.01749061249553821,0,0,0.027681214526239784,0.9723187854737603,0.6282600472711616
missing,independent,quality,ranknormal,grpo,0.3980152762270659,0.5624151126137923,0.01956069835357696,0,0,0.023550098418245194,0.9764499015817548,0.6253960823362772
missing,independent,quality,ranknormal,maxrl,0.3980152762270659,0.39801527622706584,0,0,0,0.1672137513371688,0.8327862486628314,0.6138182393816294
missing,independent,quality,ranknormal,tailrl,0.3980152762270659,0.691732150916763,0.0006286168808943497,0,0,0.004754255743447753,0.9952457442565521,0.6999999999999998
missing,independent,quality,ranknormal,pkpo,0.3980152762270659,0.5589654334554606,0.007305214567603515,0,0,0.08143649629976629,0.9185635037002337,0.6936332889641043
missing,independent,quality,ranknormal,elite,0.3980152762270659,0.5538444486840323,0.026931092643810477,0,0,0.01772535489438496,0.982274645105615,0.588046353164188
missing,independent,quality,reciprocal,rloo,0.3980152762270659,0.3878200811347918,0.0000825109981031163,0,0,0.19374341925417263,0.8062565807458273,0.6118582001525514
missing,independent,quality,reciprocal,grpo,0.3980152762270659,0.22195899939839836,0.008925778731414796,0,0,0.8789387880869972,0.12106121191300294,0.4283068029376129
missing,independent,quality,reciprocal,maxrl,0.3980152762270659,0.39801527622706584,0,0,0,0.1672137513371688,0.8327862486628314,0.6138182393816294
missing,independent,quality,reciprocal,tailrl,0.3980152762270659,0.3513734970439803,0.0013324846177097277,0,0,0.3447013850506117,0.6552986149493883,0.6143135223758581
missing,independent,quality,reciprocal,pkpo,0.3980152762270659,0.384876673749827,0.00009583504037690555,0,0,0.22144177098979598,0.778558229010204,0.6155121429189467
missing,independent,quality,reciprocal,elite,0.3980152762270659,0.21578616503328596,0.0014578825897358007,0,0,0.9380034673577852,0.061996532642214615,0.3836917961132879
missing,independent,binary,identity,rloo,0,0,0,0,0,1,0,0
missing,independent,binary,identity,grpo,0,0,0,0,0,1,0,0
missing,independent,binary,identity,maxrl,0,0,0,0,0,1,0,0
missing,independent,binary,identity,tailrl,0,0,0,0,0,1,0,0
missing,independent,binary,identity,pkpo,0,0,0,0,0,1,0,0
missing,independent,binary,identity,elite,0,0,0,0,0,1,0,0
missing,independent,binary,log,rloo,0,0,0,0,0,1,0,0
missing,independent,binary,log,grpo,0,0,0,0,0,1,0,0
missing,independent,binary,log,maxrl,0,0,0,0,0,1,0,0
missing,independent,binary,log,tailrl,0,0,0,0,0,1,0,0
missing,independent,binary,log,pkpo,0,0,0,0,0,1,0,0
missing,independent,binary,log,elite,0,0,0,0,0,1,0,0
missing,independent,binary,square,rloo,0,0,0,0,0,1,0,0
missing,independent,binary,square,grpo,0,0,0,0,0,1,0,0
missing,independent,binary,square,maxrl,0,0,0,0,0,1,0,0
missing,independent,binary,square,tailrl,0,0,0,0,0,1,0,0
missing,independent,binary,square,pkpo,0,0,0,0,0,1,0,0
missing,independent,binary,square,elite,0,0,0,0,0,1,0,0
missing,independent,binary,ranknormal,rloo,0,0,0,0,0,1,0,0
missing,independent,binary,ranknormal,grpo,0,0,0,0,0,1,0,0
missing,independent,binary,ranknormal,maxrl,0,0,0,0,0,1,0,0
missing,independent,binary,ranknormal,tailrl,0,0,0,0,0,1,0,0
missing,independent,binary,ranknormal,pkpo,0,0,0,0,0,1,0,0
missing,independent,binary,ranknormal,elite,0,0,0,0,0,1,0,0
missing,independent,binary,reciprocal,rloo,0,0,0,0,0,1,0,0
missing,independent,binary,reciprocal,grpo,0,0,0,0,0,1,0,0
missing,independent,binary,reciprocal,maxrl,0,0,0,0,0,1,0,0
missing,independent,binary,reciprocal,tailrl,0,0,0,0,0,1,0,0
missing,independent,binary,reciprocal,pkpo,0,0,0,0,0,1,0,0
missing,independent,binary,reciprocal,elite,0,0,0,0,0,1,0,0
missing,independent,code,identity,rloo,0.20106766867725528,0.25921408592976064,0.00041524869373924016,0,0,0.2593883259149695,0.7406116740850305,0.349999999852761
missing,independent,code,identity,grpo,0.20106766867725528,0.3365848349517371,0.001435039690734606,0,0,0.03832904299503678,0.9616709570049634,0.349999999999995
missing,independent,code,identity,maxrl,0.20106766867725528,0.20106766867725526,0,0,0,0.4255209466364136,0.5744790533635865,0.3499995956074559
missing,independent,code,identity,tailrl,0.20106766867725528,0.27603506860121035,0.0009104739663550805,0,0,0.2113283754251133,0.7886716245748868,0.34999999999439285
missing,independent,code,identity,pkpo,0.20106766867725528,0.2186611535627426,0.0006492651301699667,0,0,0.3752538469635926,0.6247461530364073,0.3499999457846205
missing,independent,code,identity,elite,0.20106766867725528,0.31626287974770434,0.0021343823316275407,0,0,0.09639177214941608,0.9036082278505839,0.34999999999999476
missing,independent,code,log,rloo,0.20106766867725528,0.2858511332987543,0.0011804400327668305,0,0,0.18328247628927333,0.8167175237107266,0.3499999999994124
missing,independent,code,log,grpo,0.20106766867725528,0.33658483639061515,0.0014350396505860839,0,0,0.038329038883956765,0.9616709611160433,0.3499999999999999
missing,independent,code,log,maxrl,0.20106766867725528,0.20106766867725526,0,0,0,0.4255209466364136,0.5744790533635865,0.3499995956074559
missing,independent,code,log,tailrl,0.20106766867725528,0.2999236990226745,0.0008682806929174551,0,0,0.1430751456495013,0.8569248543504986,0.3499999999999883
missing,independent,code,log,pkpo,0.20106766867725528,0.22821861872466784,0.0011172751147719782,0,0,0.3479468036438062,0.6520531963561939,0.34999998373876656
missing,independent,code,log,elite,0.20106766867725528,0.31626287974770434,0.0021343823316275407,0,0,0.09639177214941608,0.9036082278505839,0.34999999999999476
missing,independent,code,square,rloo,0.20106766867725528,0.22477279285041962,0.0002964296628175855,0,0,0.3577920204273724,0.6422079795726274,0.3499999747446489
missing,independent,code,square,grpo,0.20106766867725528,0.3365848288228368,0.0014350398613032004,0,0,0.03832906050618063,0.9616709394938193,0.3499999999999995
missing,independent,code,square,maxrl,0.20106766867725528,0.20106766867725526,0,0,0,0.4255209466364136,0.5744790533635865,0.3499995956074559
missing,independent,code,square,tailrl,0.20106766867725528,0.23721771491181723,0.000864131558228773,0,0,0.32223510025195073,0.6777648997480492,0.34999999524848163
missing,independent,code,square,pkpo,0.20106766867725528,0.20819663067886796,0.00018588771377997588,0,0,0.4051524837746631,0.594847516225337,0.34999981548830866
missing,independent,code,square,elite,0.20106766867725528,0.31626287974770434,0.0021343823316275407,0,0,0.09639177214941608,0.9036082278505839,0.34999999999999476
missing,independent,code,ranknormal,rloo,0.20106766867725528,0.3242481836806959,0.0014718240390618135,0,0,0.07357661805515452,0.9264233819448456,0.349999999999995
missing,independent,code,ranknormal,grpo,0.20106766867725528,0.3365848375320444,0.0014350396197649502,0,0,0.038329035622730386,0.9616709643772697,0.349999999999995
missing,independent,code,ranknormal,maxrl,0.20106766867725528,0.20106766867725526,0,0,0,0.4255209466364136,0.5744790533635865,0.3499995956074559
missing,independent,code,ranknormal,tailrl,0.20106766867725528,0.32996449557081525,0.001073631343732136,0,0,0.05724429836909919,0.9427557016309006,0.34999999999999915
missing,independent,code,ranknormal,pkpo,0.20106766867725528,0.24490421349777303,0.0005669688541213904,0,0,0.30027367572064834,0.6997263242793516,0.3499999984677018
missing,independent,code,ranknormal,elite,0.20106766867725528,0.31626287974770434,0.0021343823316275407,0,0,0.09639177214941608,0.9036082278505839,0.34999999999999476
missing,independent,code,reciprocal,rloo,0.20106766867725528,0.06528560709038665,0.0013275300311656143,0,0,0.8134696940274667,0.18653030597253326,0.3371093274626527
missing,independent,code,reciprocal,grpo,0.20106766867725528,0.010166884701854293,0.0014075809185053788,0,0,0.970951757994702,0.029048242005297986,0.1313139393498198
missing,independent,code,reciprocal,maxrl,0.20106766867725528,0.20106766867725526,0,0,0,0.4255209466364136,0.5744790533635865,0.3499995956074559
missing,independent,code,reciprocal,tailrl,0.20106766867725528,0.041330520985103876,0.0003762934294774393,0,0,0.8819127971854176,0.11808720281458251,0.3031262335143687
missing,independent,code,reciprocal,pkpo,0.20106766867725528,0.1336042895399295,0.0008051680448070012,0,0,0.6182734584573443,0.38172654154265584,0.3498402515400492
missing,independent,code,reciprocal,elite,0.20106766867725528,0.032629713050412554,0.0026096966990872606,0,0,0.9067722484273927,0.0932277515726073,0.276482317083701
missing,shared,quality,identity,rloo,0.3980152762270659,0.5199757767651808,0.0002823700862797466,0,0,0.024488286309463907,0.9755117136905364,0.6766382391946575
missing,shared,quality,identity,grpo,0.3980152762270659,0.6817030931677398,0.00030448815208854456,0,0,0.0008429761746655655,0.9991570238253346,0.6999999998853873
missing,shared,quality,identity,maxrl,0.3980152762270659,0.39801527622706584,0,0,0,0.1672137513371688,0.8327862486628314,0.6138182393816294
missing,shared,quality,identity,tailrl,0.3980152762270659,0.6064108710803932,0.001187131228589729,0,0,0.006645898869531251,0.9933541011304688,0.699034819916204
missing,shared,quality,identity,pkpo,0.3980152762270659,0.5103608874151496,0.0014723095019623738,0,0,0.04753224220863889,0.9524677577913611,0.6805809897682646
missing,shared,quality,identity,elite,0.3980152762270659,0.6784548033141448,0.00015390254423728147,0,0,0.0052246637519330836,0.9947753362480669,0.6999999998656056
missing,shared,quality,log,rloo,0.3980152762270659,0.5007401656185317,0.0004297990306741688,0,0,0.03203882734081682,0.9679611726591831,0.6669649829072178
missing,shared,quality,log,grpo,0.3980152762270659,0.681073561990467,0.0004130531651075869,0,0,0.0006369228756921788,0.9993630771243079,0.6999999997944882
missing,shared,quality,log,maxrl,0.3980152762270659,0.39801527622706584,0,0,0,0.1672137513371688,0.8327862486628314,0.6138182393816294
missing,shared,quality,log,tailrl,0.3980152762270659,0.5760466626841604,0.0009357070464927462,0,0,0.010373745612451834,0.9896262543875481,0.6950927692449858
missing,shared,quality,log,pkpo,0.3980152762270659,0.48020770820820075,0.0013321599776590853,0,0,0.06699027794742075,0.9330097220525793,0.6672466167903578
missing,shared,quality,log,elite,0.3980152762270659,0.6784548033141448,0.00015390254423728147,0,0,0.0052246637519330836,0.9947753362480669,0.6999999998656056
missing,shared,quality,square,rloo,0.3980152762270659,0.5136527843918375,0.0006004244119077408,0,0,0.0315657164245292,0.9684342835754709,0.6760883230748634
missing,shared,quality,square,grpo,0.3980152762270659,0.6821927960839833,0.00029457484764156206,0,0,0.0011521651433508667,0.9988478348566492,0.6999999999338243
missing,shared,quality,square,maxrl,0.3980152762270659,0.39801527622706584,0,0,0,0.1672137513371688,0.8327862486628314,0.6138182393816294
missing,shared,quality,square,tailrl,0.3980152762270659,0.6165329068094706,0.0011376894790313514,0,0,0.006924457549183028,0.9930755424508169,0.6996094775981211
missing,shared,quality,square,pkpo,0.3980152762270659,0.5201449417555746,0.0011732003237180414,0,0,0.04342030677232083,0.9565796932276793,0.6844488220323228
missing,shared,quality,square,elite,0.3980152762270659,0.6784548033141448,0.00015390254423728147,0,0,0.0052246637519330836,0.9947753362480669,0.6999999998656056
missing,shared,quality,ranknormal,rloo,0.3980152762270659,0.6783102706028646,0.00006026194491480575,0,0,0.0012192447097534498,0.9987807552902467,0.6999999991629279
missing,shared,quality,ranknormal,grpo,0.3980152762270659,0.68184565284939,0.00014813344895288404,0,0,0.0013723630442671732,0.9986276369557329,0.6999999999260775
missing,shared,quality,ranknormal,maxrl,0.3980152762270659,0.39801527622706584,0,0,0,0.1672137513371688,0.8327862486628314,0.6138182393816294
missing,shared,quality,ranknormal,tailrl,0.3980152762270659,0.6866751279633082,0.0003130710471297848,0,0,0.003320408318655805,0.9966795916813441,0.699999999999783
missing,shared,quality,ranknormal,pkpo,0.3980152762270659,0.6581081834479993,0.00008109844899733782,0,0,0.006908852336580826,0.9930911476634191,0.6999995073983944
missing,shared,quality,ranknormal,elite,0.3980152762270659,0.6784548033141448,0.00015390254423728147,0,0,0.0052246637519330836,0.9947753362480669,0.6999999998656056
missing,shared,quality,reciprocal,rloo,0.3980152762270659,0.28958995732892984,0.0019790568067753343,0,0,0.4866709913424767,0.5133290086575233,0.5395031847319142
missing,shared,quality,reciprocal,grpo,0.3980152762270659,0.015976031469357017,0.0003751621624762471,0,0,0.9994902123128021,0.000509787687197869,0.08710907672231999
missing,shared,quality,reciprocal,maxrl,0.3980152762270659,0.39801527622706584,0,0,0,0.1672137513371688,0.8327862486628314,0.6138182393816294
missing,shared,quality,reciprocal,tailrl,0.3980152762270659,0.03695035954418636,0.001309369309695409,0,0,0.9949739495640822,0.005026050435917892,0.16752618586510884
missing,shared,quality,reciprocal,pkpo,0.3980152762270659,0.15426834388214364,0.007278798223874016,0,0,0.8682797760917035,0.1317202239082966,0.44901485825198667
missing,shared,quality,reciprocal,elite,0.3980152762270659,0.01769580682188615,0.00009771540087563619,0,0,0.9986156237303483,0.001384376269651739,0.09938844068339808
missing,shared,binary,identity,rloo,0,0,0,0,0,1,0,0
missing,shared,binary,identity,grpo,0,0,0,0,0,1,0,0
missing,shared,binary,identity,maxrl,0,0,0,0,0,1,0,0
missing,shared,binary,identity,tailrl,0,0,0,0,0,1,0,0
missing,shared,binary,identity,pkpo,0,0,0,0,0,1,0,0
missing,shared,binary,identity,elite,0,0,0,0,0,1,0,0
missing,shared,binary,log,rloo,0,0,0,0,0,1,0,0
missing,shared,binary,log,grpo,0,0,0,0,0,1,0,0
missing,shared,binary,log,maxrl,0,0,0,0,0,1,0,0
missing,shared,binary,log,tailrl,0,0,0,0,0,1,0,0
missing,shared,binary,log,pkpo,0,0,0,0,0,1,0,0
missing,shared,binary,log,elite,0,0,0,0,0,1,0,0
missing,shared,binary,square,rloo,0,0,0,0,0,1,0,0
missing,shared,binary,square,grpo,0,0,0,0,0,1,0,0
missing,shared,binary,square,maxrl,0,0,0,0,0,1,0,0
missing,shared,binary,square,tailrl,0,0,0,0,0,1,0,0
missing,shared,binary,square,pkpo,0,0,0,0,0,1,0,0
missing,shared,binary,square,elite,0,0,0,0,0,1,0,0
missing,shared,binary,ranknormal,rloo,0,0,0,0,0,1,0,0
missing,shared,binary,ranknormal,grpo,0,0,0,0,0,1,0,0
missing,shared,binary,ranknormal,maxrl,0,0,0,0,0,1,0,0
missing,shared,binary,ranknormal,tailrl,0,0,0,0,0,1,0,0
missing,shared,binary,ranknormal,pkpo,0,0,0,0,0,1,0,0
missing,shared,binary,ranknormal,elite,0,0,0,0,0,1,0,0
missing,shared,binary,reciprocal,rloo,0,0,0,0,0,1,0,0
missing,shared,binary,reciprocal,grpo,0,0,0,0,0,1,0,0
missing,shared,binary,reciprocal,maxrl,0,0,0,0,0,1,0,0
missing,shared,binary,reciprocal,tailrl,0,0,0,0,0,1,0,0
missing,shared,binary,reciprocal,pkpo,0,0,0,0,0,1,0,0
missing,shared,binary,reciprocal,elite,0,0,0,0,0,1,0,0
missing,shared,code,identity,rloo,0.20106766867725528,0.3127209934492279,0.0005265687342234036,0,0,0.10651144728792039,0.8934885527120796,0.3499999999999947
missing,shared,code,identity,grpo,0.20106766867725528,0.34739751311938183,0.000672208366185758,0,0,0.007435676801766062,0.9925643231982338,0.34999999999999937
